DATE|IMSI|DOMAIN|WEIGHTING
FEBRUARY 2016|123456700000529|youtube.com|35
FEBRUARY 2016|123456700000529|golf.skysports.com|42
FEBRUARY 2016|123456700000530|time.com|81
FEBRUARY 2016|123456700000530|golf.skysports.com|57
FEBRUARY 2016|123456700000530|facebook.com|87
FEBRUARY 2016|123456700000530|youtube.com|32
FEBRUARY 2016|123456700000530|newscientist.com|42
FEBRUARY 2016|123456700000531|facebook.com|73
FEBRUARY 2016|123456700000531|news.bbc.com|30
FEBRUARY 2016|123456700000531|time.com|96
FEBRUARY 2016|123456700000531|youtube.com|19
FEBRUARY 2016|123456700000531|news.bbc.com|38
FEBRUARY 2016|123456700000532|sport.cnn.com|48
FEBRUARY 2016|123456700000532|facebook.com|68
FEBRUARY 2016|123456700000532|newyorktimes.com|56
FEBRUARY 2016|123456700000532|time.com|67
FEBRUARY 2016|123456700000532|news.bbc.com|4
FEBRUARY 2016|123456700000533|sport.cnn.com|25
FEBRUARY 2016|123456700000533|news.bbc.com|19
FEBRUARY 2016|123456700000533|sport.cnn.com|30
FEBRUARY 2016|123456700000533|golf.skysports.com|1
FEBRUARY 2016|123456700000533|newyorktimes.com|19
FEBRUARY 2016|123456700000534|citibank.com|46
FEBRUARY 2016|123456700000534|newyorktimes.com|56
FEBRUARY 2016|123456700000534|easyodds.com|76
FEBRUARY 2016|123456700000534|golf.skysports.com|94
FEBRUARY 2016|123456700000534|news.bbc.com|49
FEBRUARY 2016|123456700000535|sport.cnn.com|12
FEBRUARY 2016|123456700000535|barnesandnoble.com|44
FEBRUARY 2016|123456700000535|sport.cnn.com|0
FEBRUARY 2016|123456700000535|news.bbc.com|38
FEBRUARY 2016|123456700000535|sport.cnn.com|67
FEBRUARY 2016|123456700000536|facebook.com|14
FEBRUARY 2016|123456700000536|barnesandnoble.com|8
FEBRUARY 2016|123456700000536|facebook.com|88
FEBRUARY 2016|123456700000536|easyodds.com|84
FEBRUARY 2016|123456700000536|time.com|72
FEBRUARY 2016|123456700000537|sport.cnn.com|98
FEBRUARY 2016|123456700000537|golf.skysports.com|24
FEBRUARY 2016|123456700000537|golf.skysports.com|18
FEBRUARY 2016|123456700000537|twitter.com|50
FEBRUARY 2016|123456700000537|newyorktimes.com|7
FEBRUARY 2016|123456700000538|twitter.com|47
FEBRUARY 2016|123456700000538|time.com|31
FEBRUARY 2016|123456700000538|news.bbc.com|81
FEBRUARY 2016|123456700000538|golf.skysports.com|0
FEBRUARY 2016|123456700000538|youtube.com|88
FEBRUARY 2016|123456700000539|youtube.com|86
FEBRUARY 2016|123456700000539|citibank.com|51
FEBRUARY 2016|123456700000539|news.bbc.com|96
FEBRUARY 2016|123456700000539|sport.cnn.com|32
FEBRUARY 2016|123456700000539|news.bbc.com|90
FEBRUARY 2016|123456700000540|youtube.com|1
FEBRUARY 2016|123456700000540|newyorktimes.com|45
FEBRUARY 2016|123456700000540|easyodds.com|12
FEBRUARY 2016|123456700000540|barnesandnoble.com|24
FEBRUARY 2016|123456700000540|news.bbc.com|54
FEBRUARY 2016|123456700000541|time.com|74
FEBRUARY 2016|123456700000541|easyodds.com|76
FEBRUARY 2016|123456700000541|golf.skysports.com|88
FEBRUARY 2016|123456700000541|newscientist.com|35
FEBRUARY 2016|123456700000541|golf.skysports.com|3
FEBRUARY 2016|123456700000542|youtube.com|62
FEBRUARY 2016|123456700000542|barnesandnoble.com|45
FEBRUARY 2016|123456700000542|facebook.com|9
FEBRUARY 2016|123456700000542|easyodds.com|75
FEBRUARY 2016|123456700000542|facebook.com|21
FEBRUARY 2016|123456700000543|citibank.com|83
FEBRUARY 2016|123456700000543|citibank.com|97
FEBRUARY 2016|123456700000543|newyorktimes.com|70
FEBRUARY 2016|123456700000543|barnesandnoble.com|93
FEBRUARY 2016|123456700000543|citibank.com|59
FEBRUARY 2016|123456700000544|newyorktimes.com|82
FEBRUARY 2016|123456700000544|youtube.com|73
FEBRUARY 2016|123456700000544|newscientist.com|3
FEBRUARY 2016|123456700000544|sport.cnn.com|54
FEBRUARY 2016|123456700000544|sport.cnn.com|41
FEBRUARY 2016|123456700000545|time.com|31
FEBRUARY 2016|123456700000545|easyodds.com|84
FEBRUARY 2016|123456700000545|barnesandnoble.com|42
FEBRUARY 2016|123456700000545|time.com|63
FEBRUARY 2016|123456700000545|citibank.com|6
FEBRUARY 2016|123456700000546|time.com|73
FEBRUARY 2016|123456700000546|citibank.com|70
FEBRUARY 2016|123456700000546|sport.cnn.com|77
FEBRUARY 2016|123456700000546|easyodds.com|78
FEBRUARY 2016|123456700000546|barnesandnoble.com|67
FEBRUARY 2016|123456700000547|newscientist.com|11
FEBRUARY 2016|123456700000547|news.bbc.com|23
FEBRUARY 2016|123456700000547|facebook.com|52
FEBRUARY 2016|123456700000547|news.bbc.com|91
FEBRUARY 2016|123456700000547|newyorktimes.com|17
FEBRUARY 2016|123456700000548|newscientist.com|28
FEBRUARY 2016|123456700000548|newyorktimes.com|100
FEBRUARY 2016|123456700000548|citibank.com|64
FEBRUARY 2016|123456700000548|newscientist.com|4
FEBRUARY 2016|123456700000548|sport.cnn.com|89
FEBRUARY 2016|123456700000549|time.com|87
FEBRUARY 2016|123456700000549|golf.skysports.com|88
FEBRUARY 2016|123456700000549|citibank.com|81
FEBRUARY 2016|123456700000549|newyorktimes.com|72
FEBRUARY 2016|123456700000549|newscientist.com|78
FEBRUARY 2016|123456700000550|facebook.com|76
FEBRUARY 2016|123456700000550|newscientist.com|71
FEBRUARY 2016|123456700000550|golf.skysports.com|17
FEBRUARY 2016|123456700000550|news.bbc.com|81
FEBRUARY 2016|123456700000550|newscientist.com|70
FEBRUARY 2016|123456700000551|newscientist.com|20
FEBRUARY 2016|123456700000551|citibank.com|77
FEBRUARY 2016|123456700000551|twitter.com|81
FEBRUARY 2016|123456700000551|citibank.com|42
FEBRUARY 2016|123456700000551|youtube.com|68
FEBRUARY 2016|123456700000552|facebook.com|74
FEBRUARY 2016|123456700000552|newyorktimes.com|71
FEBRUARY 2016|123456700000552|facebook.com|43
FEBRUARY 2016|123456700000552|sport.cnn.com|80
FEBRUARY 2016|123456700000552|news.bbc.com|4
FEBRUARY 2016|123456700000553|easyodds.com|64
FEBRUARY 2016|123456700000553|youtube.com|65
FEBRUARY 2016|123456700000553|barnesandnoble.com|44
FEBRUARY 2016|123456700000553|news.bbc.com|91
FEBRUARY 2016|123456700000553|youtube.com|85
FEBRUARY 2016|123456700000554|easyodds.com|29
FEBRUARY 2016|123456700000554|time.com|91
FEBRUARY 2016|123456700000554|easyodds.com|61
FEBRUARY 2016|123456700000554|sport.cnn.com|19
FEBRUARY 2016|123456700000554|citibank.com|94
FEBRUARY 2016|123456700000555|time.com|79
FEBRUARY 2016|123456700000555|easyodds.com|100
FEBRUARY 2016|123456700000555|barnesandnoble.com|90
FEBRUARY 2016|123456700000555|facebook.com|78
FEBRUARY 2016|123456700000555|golf.skysports.com|62
FEBRUARY 2016|123456700000556|newyorktimes.com|41
FEBRUARY 2016|123456700000556|facebook.com|78
FEBRUARY 2016|123456700000556|time.com|34
FEBRUARY 2016|123456700000556|facebook.com|12
FEBRUARY 2016|123456700000556|citibank.com|22
FEBRUARY 2016|123456700000557|citibank.com|87
FEBRUARY 2016|123456700000557|facebook.com|91
FEBRUARY 2016|123456700000557|citibank.com|1
FEBRUARY 2016|123456700000557|citibank.com|75
FEBRUARY 2016|123456700000557|barnesandnoble.com|44
FEBRUARY 2016|123456700000558|time.com|52
FEBRUARY 2016|123456700000558|sport.cnn.com|43
FEBRUARY 2016|123456700000558|newscientist.com|19
FEBRUARY 2016|123456700000558|easyodds.com|25
FEBRUARY 2016|123456700000558|twitter.com|41
FEBRUARY 2016|123456700000559|newyorktimes.com|42
FEBRUARY 2016|123456700000559|citibank.com|50
FEBRUARY 2016|123456700000559|twitter.com|17
FEBRUARY 2016|123456700000559|sport.cnn.com|83
FEBRUARY 2016|123456700000559|easyodds.com|52
FEBRUARY 2016|123456700000560|golf.skysports.com|39
FEBRUARY 2016|123456700000560|time.com|85
FEBRUARY 2016|123456700000560|easyodds.com|41
FEBRUARY 2016|123456700000560|news.bbc.com|86
FEBRUARY 2016|123456700000560|barnesandnoble.com|94
FEBRUARY 2016|123456700000561|golf.skysports.com|75
FEBRUARY 2016|123456700000561|twitter.com|60
FEBRUARY 2016|123456700000561|citibank.com|58
FEBRUARY 2016|123456700000561|youtube.com|21
FEBRUARY 2016|123456700000561|easyodds.com|5
FEBRUARY 2016|123456700000562|barnesandnoble.com|49
FEBRUARY 2016|123456700000562|golf.skysports.com|45
FEBRUARY 2016|123456700000562|news.bbc.com|92
FEBRUARY 2016|123456700000562|youtube.com|3
FEBRUARY 2016|123456700000562|newyorktimes.com|69
FEBRUARY 2016|123456700000563|sport.cnn.com|1
FEBRUARY 2016|123456700000563|twitter.com|13
FEBRUARY 2016|123456700000563|time.com|6
FEBRUARY 2016|123456700000563|citibank.com|85
FEBRUARY 2016|123456700000563|twitter.com|19
FEBRUARY 2016|123456700000564|sport.cnn.com|71
FEBRUARY 2016|123456700000564|facebook.com|41
FEBRUARY 2016|123456700000564|sport.cnn.com|12
FEBRUARY 2016|123456700000564|newyorktimes.com|27
FEBRUARY 2016|123456700000564|youtube.com|16
FEBRUARY 2016|123456700000565|facebook.com|87
FEBRUARY 2016|123456700000565|facebook.com|43
FEBRUARY 2016|123456700000565|newyorktimes.com|9
FEBRUARY 2016|123456700000565|time.com|90
FEBRUARY 2016|123456700000565|barnesandnoble.com|68
FEBRUARY 2016|123456700000566|newscientist.com|0
FEBRUARY 2016|123456700000566|news.bbc.com|60
FEBRUARY 2016|123456700000566|time.com|48
FEBRUARY 2016|123456700000566|facebook.com|52
FEBRUARY 2016|123456700000566|twitter.com|79
FEBRUARY 2016|123456700000567|golf.skysports.com|11
FEBRUARY 2016|123456700000567|time.com|42
FEBRUARY 2016|123456700000567|golf.skysports.com|80
FEBRUARY 2016|123456700000567|barnesandnoble.com|40
FEBRUARY 2016|123456700000567|time.com|66
FEBRUARY 2016|123456700000568|youtube.com|84
FEBRUARY 2016|123456700000568|newscientist.com|31
FEBRUARY 2016|123456700000568|newscientist.com|68
FEBRUARY 2016|123456700000568|news.bbc.com|19
FEBRUARY 2016|123456700000568|time.com|67
FEBRUARY 2016|123456700000569|news.bbc.com|33
FEBRUARY 2016|123456700000569|newscientist.com|29
FEBRUARY 2016|123456700000569|youtube.com|93
FEBRUARY 2016|123456700000569|barnesandnoble.com|66
FEBRUARY 2016|123456700000569|golf.skysports.com|32
FEBRUARY 2016|123456700000570|easyodds.com|8
FEBRUARY 2016|123456700000570|newscientist.com|51
FEBRUARY 2016|123456700000570|golf.skysports.com|80
FEBRUARY 2016|123456700000570|sport.cnn.com|55
FEBRUARY 2016|123456700000570|sport.cnn.com|50
FEBRUARY 2016|123456700000571|time.com|34
FEBRUARY 2016|123456700000571|youtube.com|10
FEBRUARY 2016|123456700000571|sport.cnn.com|98
FEBRUARY 2016|123456700000571|newyorktimes.com|14
FEBRUARY 2016|123456700000571|newyorktimes.com|25
FEBRUARY 2016|123456700000572|newyorktimes.com|67
FEBRUARY 2016|123456700000572|news.bbc.com|29
FEBRUARY 2016|123456700000572|newyorktimes.com|79
FEBRUARY 2016|123456700000572|newyorktimes.com|56
FEBRUARY 2016|123456700000572|time.com|37
FEBRUARY 2016|123456700000573|easyodds.com|59
FEBRUARY 2016|123456700000573|easyodds.com|35
FEBRUARY 2016|123456700000573|twitter.com|92
FEBRUARY 2016|123456700000573|facebook.com|86
FEBRUARY 2016|123456700000573|sport.cnn.com|87
FEBRUARY 2016|123456700000574|barnesandnoble.com|62
FEBRUARY 2016|123456700000574|golf.skysports.com|74
FEBRUARY 2016|123456700000574|facebook.com|79
FEBRUARY 2016|123456700000574|barnesandnoble.com|35
FEBRUARY 2016|123456700000574|news.bbc.com|5
FEBRUARY 2016|123456700000575|golf.skysports.com|14
FEBRUARY 2016|123456700000575|barnesandnoble.com|70
FEBRUARY 2016|123456700000575|newyorktimes.com|23
FEBRUARY 2016|123456700000575|time.com|72
FEBRUARY 2016|123456700000575|time.com|0
FEBRUARY 2016|123456700000576|easyodds.com|12
FEBRUARY 2016|123456700000576|youtube.com|49
FEBRUARY 2016|123456700000576|news.bbc.com|71
FEBRUARY 2016|123456700000576|easyodds.com|62
FEBRUARY 2016|123456700000576|youtube.com|53
FEBRUARY 2016|123456700000577|time.com|14
FEBRUARY 2016|123456700000577|news.bbc.com|79
FEBRUARY 2016|123456700000577|newyorktimes.com|1
FEBRUARY 2016|123456700000577|youtube.com|50
FEBRUARY 2016|123456700000577|barnesandnoble.com|9
FEBRUARY 2016|123456700000578|barnesandnoble.com|40
FEBRUARY 2016|123456700000578|time.com|59
FEBRUARY 2016|123456700000578|youtube.com|39
FEBRUARY 2016|123456700000578|citibank.com|69
FEBRUARY 2016|123456700000578|facebook.com|35
FEBRUARY 2016|123456700000579|citibank.com|48
FEBRUARY 2016|123456700000579|news.bbc.com|93
FEBRUARY 2016|123456700000579|newyorktimes.com|84
FEBRUARY 2016|123456700000579|golf.skysports.com|54
FEBRUARY 2016|123456700000579|sport.cnn.com|25
FEBRUARY 2016|123456700000580|news.bbc.com|85
FEBRUARY 2016|123456700000580|newscientist.com|99
FEBRUARY 2016|123456700000580|news.bbc.com|18
FEBRUARY 2016|123456700000580|golf.skysports.com|0
FEBRUARY 2016|123456700000580|newscientist.com|37
FEBRUARY 2016|123456700000581|sport.cnn.com|95
FEBRUARY 2016|123456700000581|news.bbc.com|82
FEBRUARY 2016|123456700000581|newyorktimes.com|85
FEBRUARY 2016|123456700000581|facebook.com|30
FEBRUARY 2016|123456700000581|twitter.com|68
FEBRUARY 2016|123456700000582|youtube.com|39
FEBRUARY 2016|123456700000582|easyodds.com|86
FEBRUARY 2016|123456700000582|citibank.com|2
FEBRUARY 2016|123456700000582|easyodds.com|45
FEBRUARY 2016|123456700000582|sport.cnn.com|41
FEBRUARY 2016|123456700000583|time.com|72
FEBRUARY 2016|123456700000583|easyodds.com|89
FEBRUARY 2016|123456700000583|barnesandnoble.com|97
FEBRUARY 2016|123456700000583|newyorktimes.com|17
FEBRUARY 2016|123456700000583|newscientist.com|64
FEBRUARY 2016|123456700000584|newyorktimes.com|93
FEBRUARY 2016|123456700000584|newyorktimes.com|41
FEBRUARY 2016|123456700000584|sport.cnn.com|1
FEBRUARY 2016|123456700000584|facebook.com|35
FEBRUARY 2016|123456700000584|easyodds.com|85
FEBRUARY 2016|123456700000585|news.bbc.com|43
FEBRUARY 2016|123456700000585|newyorktimes.com|6
FEBRUARY 2016|123456700000585|news.bbc.com|33
FEBRUARY 2016|123456700000585|news.bbc.com|12
FEBRUARY 2016|123456700000585|easyodds.com|41
FEBRUARY 2016|123456700000586|time.com|47
FEBRUARY 2016|123456700000586|time.com|35
FEBRUARY 2016|123456700000586|twitter.com|82
FEBRUARY 2016|123456700000586|facebook.com|46
FEBRUARY 2016|123456700000586|easyodds.com|26
FEBRUARY 2016|123456700000587|easyodds.com|45
FEBRUARY 2016|123456700000587|newscientist.com|98
FEBRUARY 2016|123456700000587|sport.cnn.com|50
FEBRUARY 2016|123456700000587|newyorktimes.com|22
FEBRUARY 2016|123456700000587|twitter.com|61
FEBRUARY 2016|123456700000588|sport.cnn.com|29
FEBRUARY 2016|123456700000588|news.bbc.com|58
FEBRUARY 2016|123456700000588|youtube.com|53
FEBRUARY 2016|123456700000588|facebook.com|30
FEBRUARY 2016|123456700000588|barnesandnoble.com|66
FEBRUARY 2016|123456700000589|twitter.com|10
FEBRUARY 2016|123456700000589|newyorktimes.com|12
FEBRUARY 2016|123456700000589|sport.cnn.com|1
FEBRUARY 2016|123456700000589|youtube.com|5
FEBRUARY 2016|123456700000589|newyorktimes.com|52
FEBRUARY 2016|123456700000590|barnesandnoble.com|53
FEBRUARY 2016|123456700000590|easyodds.com|62
FEBRUARY 2016|123456700000590|sport.cnn.com|47
FEBRUARY 2016|123456700000590|golf.skysports.com|91
FEBRUARY 2016|123456700000590|easyodds.com|28
FEBRUARY 2016|123456700000591|facebook.com|38
FEBRUARY 2016|123456700000591|golf.skysports.com|79
FEBRUARY 2016|123456700000591|golf.skysports.com|92
FEBRUARY 2016|123456700000591|facebook.com|17
FEBRUARY 2016|123456700000591|twitter.com|92
FEBRUARY 2016|123456700000592|youtube.com|93
FEBRUARY 2016|123456700000592|news.bbc.com|39
FEBRUARY 2016|123456700000592|golf.skysports.com|76
FEBRUARY 2016|123456700000592|twitter.com|74
FEBRUARY 2016|123456700000592|citibank.com|66
FEBRUARY 2016|123456700000593|newyorktimes.com|81
FEBRUARY 2016|123456700000593|citibank.com|46
FEBRUARY 2016|123456700000593|easyodds.com|70
FEBRUARY 2016|123456700000593|news.bbc.com|23
FEBRUARY 2016|123456700000593|news.bbc.com|83
FEBRUARY 2016|123456700000594|barnesandnoble.com|54
FEBRUARY 2016|123456700000594|citibank.com|37
FEBRUARY 2016|123456700000594|facebook.com|67
FEBRUARY 2016|123456700000594|newscientist.com|8
FEBRUARY 2016|123456700000594|sport.cnn.com|20
FEBRUARY 2016|123456700000595|youtube.com|95
FEBRUARY 2016|123456700000595|citibank.com|47
FEBRUARY 2016|123456700000595|sport.cnn.com|75
FEBRUARY 2016|123456700000595|facebook.com|89
FEBRUARY 2016|123456700000595|newscientist.com|87
FEBRUARY 2016|123456700000596|newyorktimes.com|44
FEBRUARY 2016|123456700000596|time.com|43
FEBRUARY 2016|123456700000596|time.com|61
FEBRUARY 2016|123456700000596|sport.cnn.com|13
FEBRUARY 2016|123456700000596|news.bbc.com|69
FEBRUARY 2016|123456700000597|youtube.com|37
FEBRUARY 2016|123456700000597|citibank.com|23
FEBRUARY 2016|123456700000597|newscientist.com|44
FEBRUARY 2016|123456700000597|facebook.com|71
FEBRUARY 2016|123456700000597|citibank.com|30
FEBRUARY 2016|123456700000598|newyorktimes.com|53
FEBRUARY 2016|123456700000598|facebook.com|69
FEBRUARY 2016|123456700000598|youtube.com|30
FEBRUARY 2016|123456700000598|time.com|19
FEBRUARY 2016|123456700000598|time.com|58
FEBRUARY 2016|123456700000599|time.com|18
FEBRUARY 2016|123456700000599|news.bbc.com|58
FEBRUARY 2016|123456700000599|sport.cnn.com|30
FEBRUARY 2016|123456700000599|news.bbc.com|1
FEBRUARY 2016|123456700000599|facebook.com|64
FEBRUARY 2016|123456700000600|easyodds.com|46
FEBRUARY 2016|123456700000600|facebook.com|17
FEBRUARY 2016|123456700000600|youtube.com|93
FEBRUARY 2016|123456700000600|twitter.com|56
FEBRUARY 2016|123456700000600|twitter.com|35
FEBRUARY 2016|123456700000601|facebook.com|68
FEBRUARY 2016|123456700000601|twitter.com|16
FEBRUARY 2016|123456700000601|citibank.com|79
FEBRUARY 2016|123456700000601|time.com|10
FEBRUARY 2016|123456700000601|citibank.com|60
FEBRUARY 2016|123456700000602|twitter.com|65
FEBRUARY 2016|123456700000602|newyorktimes.com|85
FEBRUARY 2016|123456700000602|twitter.com|17
FEBRUARY 2016|123456700000602|easyodds.com|70
FEBRUARY 2016|123456700000602|news.bbc.com|63
FEBRUARY 2016|123456700000603|newyorktimes.com|42
FEBRUARY 2016|123456700000603|newscientist.com|28
FEBRUARY 2016|123456700000603|barnesandnoble.com|35
FEBRUARY 2016|123456700000603|barnesandnoble.com|32
FEBRUARY 2016|123456700000603|citibank.com|86
FEBRUARY 2016|123456700000604|golf.skysports.com|5
FEBRUARY 2016|123456700000604|barnesandnoble.com|65
FEBRUARY 2016|123456700000604|facebook.com|62
FEBRUARY 2016|123456700000604|barnesandnoble.com|49
FEBRUARY 2016|123456700000604|golf.skysports.com|66
FEBRUARY 2016|123456700000605|sport.cnn.com|7
FEBRUARY 2016|123456700000605|newyorktimes.com|68
FEBRUARY 2016|123456700000605|citibank.com|21
FEBRUARY 2016|123456700000605|youtube.com|7
FEBRUARY 2016|123456700000605|barnesandnoble.com|64
FEBRUARY 2016|123456700000606|golf.skysports.com|55
FEBRUARY 2016|123456700000606|newyorktimes.com|77
FEBRUARY 2016|123456700000606|newscientist.com|62
FEBRUARY 2016|123456700000606|youtube.com|41
FEBRUARY 2016|123456700000606|newscientist.com|36
FEBRUARY 2016|123456700000607|barnesandnoble.com|88
FEBRUARY 2016|123456700000607|easyodds.com|47
FEBRUARY 2016|123456700000607|easyodds.com|69
FEBRUARY 2016|123456700000607|news.bbc.com|24
FEBRUARY 2016|123456700000607|youtube.com|99
FEBRUARY 2016|123456700000608|sport.cnn.com|9
FEBRUARY 2016|123456700000608|citibank.com|72
FEBRUARY 2016|123456700000608|golf.skysports.com|50
FEBRUARY 2016|123456700000608|twitter.com|39
FEBRUARY 2016|123456700000608|barnesandnoble.com|71
FEBRUARY 2016|123456700000609|citibank.com|37
FEBRUARY 2016|123456700000609|sport.cnn.com|31
FEBRUARY 2016|123456700000609|youtube.com|41
FEBRUARY 2016|123456700000609|newyorktimes.com|53
FEBRUARY 2016|123456700000609|barnesandnoble.com|88
FEBRUARY 2016|123456700000610|newscientist.com|6
FEBRUARY 2016|123456700000610|golf.skysports.com|27
FEBRUARY 2016|123456700000610|newscientist.com|11
FEBRUARY 2016|123456700000610|news.bbc.com|96
FEBRUARY 2016|123456700000610|citibank.com|2
FEBRUARY 2016|123456700000611|twitter.com|26
FEBRUARY 2016|123456700000611|facebook.com|4
FEBRUARY 2016|123456700000611|news.bbc.com|73
FEBRUARY 2016|123456700000611|newscientist.com|51
FEBRUARY 2016|123456700000611|citibank.com|38
FEBRUARY 2016|123456700000612|newyorktimes.com|71
FEBRUARY 2016|123456700000612|newyorktimes.com|28
FEBRUARY 2016|123456700000612|barnesandnoble.com|100
FEBRUARY 2016|123456700000612|newyorktimes.com|37
FEBRUARY 2016|123456700000612|barnesandnoble.com|89
FEBRUARY 2016|123456700000613|time.com|95
FEBRUARY 2016|123456700000613|newscientist.com|95
FEBRUARY 2016|123456700000613|news.bbc.com|38
FEBRUARY 2016|123456700000613|sport.cnn.com|61
FEBRUARY 2016|123456700000613|easyodds.com|23
FEBRUARY 2016|123456700000614|facebook.com|23
FEBRUARY 2016|123456700000614|barnesandnoble.com|58
FEBRUARY 2016|123456700000614|barnesandnoble.com|97
FEBRUARY 2016|123456700000614|golf.skysports.com|59
FEBRUARY 2016|123456700000614|newscientist.com|74
FEBRUARY 2016|123456700000615|barnesandnoble.com|20
FEBRUARY 2016|123456700000615|citibank.com|90
FEBRUARY 2016|123456700000615|newyorktimes.com|93
FEBRUARY 2016|123456700000615|citibank.com|95
FEBRUARY 2016|123456700000615|sport.cnn.com|40
FEBRUARY 2016|123456700000616|time.com|15
FEBRUARY 2016|123456700000616|youtube.com|66
FEBRUARY 2016|123456700000616|twitter.com|89
FEBRUARY 2016|123456700000616|news.bbc.com|10
FEBRUARY 2016|123456700000616|barnesandnoble.com|53
FEBRUARY 2016|123456700000617|sport.cnn.com|1
FEBRUARY 2016|123456700000617|citibank.com|32
FEBRUARY 2016|123456700000617|time.com|97
FEBRUARY 2016|123456700000617|easyodds.com|64
FEBRUARY 2016|123456700000617|facebook.com|7
FEBRUARY 2016|123456700000618|time.com|85
FEBRUARY 2016|123456700000618|easyodds.com|58
FEBRUARY 2016|123456700000618|newscientist.com|23
FEBRUARY 2016|123456700000618|time.com|82
FEBRUARY 2016|123456700000618|youtube.com|72
FEBRUARY 2016|123456700000619|barnesandnoble.com|67
FEBRUARY 2016|123456700000619|newyorktimes.com|68
FEBRUARY 2016|123456700000619|news.bbc.com|27
FEBRUARY 2016|123456700000619|time.com|87
FEBRUARY 2016|123456700000619|news.bbc.com|70
FEBRUARY 2016|123456700000620|easyodds.com|14
FEBRUARY 2016|123456700000620|sport.cnn.com|91
FEBRUARY 2016|123456700000620|twitter.com|1
FEBRUARY 2016|123456700000620|facebook.com|61
FEBRUARY 2016|123456700000620|barnesandnoble.com|42
FEBRUARY 2016|123456700000621|golf.skysports.com|58
FEBRUARY 2016|123456700000621|sport.cnn.com|19
FEBRUARY 2016|123456700000621|news.bbc.com|44
FEBRUARY 2016|123456700000621|facebook.com|58
FEBRUARY 2016|123456700000621|twitter.com|77
FEBRUARY 2016|123456700000622|easyodds.com|79
FEBRUARY 2016|123456700000622|sport.cnn.com|31
FEBRUARY 2016|123456700000622|youtube.com|33
FEBRUARY 2016|123456700000622|youtube.com|51
FEBRUARY 2016|123456700000622|barnesandnoble.com|96
FEBRUARY 2016|123456700000623|newscientist.com|0
FEBRUARY 2016|123456700000623|sport.cnn.com|13
FEBRUARY 2016|123456700000623|easyodds.com|27
FEBRUARY 2016|123456700000623|time.com|58
FEBRUARY 2016|123456700000623|easyodds.com|91
FEBRUARY 2016|123456700000624|sport.cnn.com|38
FEBRUARY 2016|123456700000624|golf.skysports.com|75
FEBRUARY 2016|123456700000624|news.bbc.com|76
FEBRUARY 2016|123456700000624|newscientist.com|20
FEBRUARY 2016|123456700000624|sport.cnn.com|94
FEBRUARY 2016|123456700000625|facebook.com|53
FEBRUARY 2016|123456700000625|news.bbc.com|7
FEBRUARY 2016|123456700000625|golf.skysports.com|0
FEBRUARY 2016|123456700000625|newscientist.com|60
FEBRUARY 2016|123456700000625|news.bbc.com|22
FEBRUARY 2016|123456700000626|news.bbc.com|44
FEBRUARY 2016|123456700000626|newscientist.com|98
FEBRUARY 2016|123456700000626|time.com|79
FEBRUARY 2016|123456700000626|twitter.com|8
FEBRUARY 2016|123456700000626|newscientist.com|27
FEBRUARY 2016|123456700000627|golf.skysports.com|77
FEBRUARY 2016|123456700000627|time.com|5
FEBRUARY 2016|123456700000627|youtube.com|91
FEBRUARY 2016|123456700000627|citibank.com|65
FEBRUARY 2016|123456700000627|newscientist.com|25
FEBRUARY 2016|123456700000628|newyorktimes.com|66
FEBRUARY 2016|123456700000628|twitter.com|90
FEBRUARY 2016|123456700000628|golf.skysports.com|99
FEBRUARY 2016|123456700000628|easyodds.com|5
FEBRUARY 2016|123456700000628|facebook.com|72
FEBRUARY 2016|123456700000629|easyodds.com|19
FEBRUARY 2016|123456700000629|newscientist.com|30
FEBRUARY 2016|123456700000629|barnesandnoble.com|98
FEBRUARY 2016|123456700000629|news.bbc.com|67
FEBRUARY 2016|123456700000629|barnesandnoble.com|99
FEBRUARY 2016|123456700000630|youtube.com|34
FEBRUARY 2016|123456700000630|easyodds.com|68
FEBRUARY 2016|123456700000630|youtube.com|82
FEBRUARY 2016|123456700000630|easyodds.com|95
FEBRUARY 2016|123456700000630|newyorktimes.com|89
FEBRUARY 2016|123456700000631|easyodds.com|48
FEBRUARY 2016|123456700000631|facebook.com|9
FEBRUARY 2016|123456700000631|golf.skysports.com|49
FEBRUARY 2016|123456700000631|twitter.com|65
FEBRUARY 2016|123456700000631|barnesandnoble.com|27
FEBRUARY 2016|123456700000632|facebook.com|52
FEBRUARY 2016|123456700000632|time.com|28
FEBRUARY 2016|123456700000632|newyorktimes.com|53
FEBRUARY 2016|123456700000632|citibank.com|24
FEBRUARY 2016|123456700000632|barnesandnoble.com|81
FEBRUARY 2016|123456700000633|barnesandnoble.com|92
FEBRUARY 2016|123456700000633|golf.skysports.com|47
FEBRUARY 2016|123456700000633|golf.skysports.com|25
FEBRUARY 2016|123456700000633|newscientist.com|44
FEBRUARY 2016|123456700000633|newyorktimes.com|1
FEBRUARY 2016|123456700000634|citibank.com|81
FEBRUARY 2016|123456700000634|twitter.com|33
FEBRUARY 2016|123456700000634|news.bbc.com|86
FEBRUARY 2016|123456700000634|newyorktimes.com|51
FEBRUARY 2016|123456700000634|news.bbc.com|72
FEBRUARY 2016|123456700000635|citibank.com|83
FEBRUARY 2016|123456700000635|barnesandnoble.com|41
FEBRUARY 2016|123456700000635|news.bbc.com|53
